src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.70.22,142.250.195.42,46053,443,17,2023-05-06 19:57:18,469732.28454589844,15183.11649984773,51.092932697188104,25.546466348594052,25.546466348594052,12,12,2669,4463,1292.0,71.0,222.41666666666666,346.51754605246504,1292.0,63.0,371.9166666666667,463.16887818831503,1292,63,297.1666666666667,415.7973932364442,172887.47222222222,96,96,8,12,20423.140092401918,108635.69405822754,0.9725830078125,34389.209270348256,457724.33280944824,118991.13655090332,109.19570922851562,41611.302982677116,42717.86732940897,360203.50456237793,180602.0736694336,0.95367431640625,32745.77314203436,56954.633716334145,0,0,0,0,1,0,0,0,0,0,0,1.0,297.1666666666667,0,0,108400.10643005371,508.30841064453125,58501.338958740234,42352.03791530927,108127.35557556152,16145.467758178711,52943.54756673177,33660.50044819158,0.0,0.0,3522.0,5.0,0.0,373652.1737194891,222.41666666666666,371.9166666666667,0,12,12,2669,4463
192.168.68.137,224.0.0.251,5353,5353,17,2023-05-06 19:57:19,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
192.168.69.215,224.0.0.252,57882,5355,17,2023-05-06 19:57:22,409144.40155029297,356.84222843277337,4.88824970455854,4.88824970455854,0.0,2,0,146,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,2,0,146,0
192.168.69.247,224.0.0.251,5353,5353,17,2023-05-06 19:57:22,1024150.6099700928,273.3972887134018,3.905675553048597,3.905675553048597,0.0,4,0,280,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,32,0,8,4,341383.5560180664,921514.2904663086,468.9598114013672,412310.0741567458,1024150.6099700928,921514.2726898193,468.96934509277344,341383.5366566976,412310.0728308699,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,819346.9047546387,102167.36793518066,460757.13634490967,358589.768409729,112.0,4.0,0.0,0.0,109.35891548536071,0.0,70.0,0.0,0,4,0,280,0
192.168.69.247,224.0.0.252,54655,5355,17,2023-05-06 19:57:22,410041.57066345215,312.16347111561026,4.87755423618141,4.87755423618141,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0
192.168.69.247,224.0.0.252,57837,5355,17,2023-05-06 19:57:22,409854.6504974365,312.3058378004194,4.879778715631553,4.879778715631553,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0
192.168.69.247,192.168.71.255,137,137,17,2023-05-06 19:57:23,1433622.5986480713,192.5192866381099,2.092600941718586,2.092600941718586,0.0,3,0,276,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,24,0,8,3,716811.3052139282,716868.186291504,716754.4241363525,56.88107757568359,1433622.5986480713,716868.1621551514,716754.4364929199,716811.2993240356,56.862831115722656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,3,0,276,0
192.168.69.215,224.0.0.252,62773,5355,17,2023-05-06 19:57:27,0.0,0,0,0,0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71,71,71.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,1,0,71,0
192.168.70.110,192.168.71.255,57621,57621,17,2023-05-06 19:57:28,0.0,0,0,0,0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1,0,86,0
192.168.70.22,8.8.4.4,57932,443,6,2023-05-06 19:57:28,12724788.188934326,42.04392183637637,0.5501073885133356,0.3143470791504775,0.23576030936285813,4,3,264,271,66.0,66.0,66.0,0.0,139.0,66.0,90.33333333333333,34.41253001774531,139,66,76.42857142857143,25.544678746167428,652.530612244898,80,60,20,0,2120798.0515126544,12647084.426809693,97.99273986816407,4707556.684648194,12724788.188934326,12713387.727737427,414.3714904785156,4241596.062978108,5990462.889661678,12658488.750457764,12647084.474563599,11404.275894165039,6329244.375228882,6317840.099334717,0,0,0,0,1,0,0,0,0,0,0,0.75,76.42857142857143,501,268,0.0,0.0,0.0,0.0,12580883.026123047,10473.72817993164,4219186.067581177,5912656.391987594,0.0,0.0,0.0,0.0,0.0,0.0,66.0,90.33333333333333,0,4,3,264,271
192.168.70.22,8.8.8.8,38794,443,6,2023-05-06 19:57:28,12696096.658706665,42.13893564153912,0.5513505597958389,0.3150574627404794,0.23629309705535953,4,3,264,271,66.0,66.0,66.0,0.0,139.0,66.0,90.33333333333333,34.41253001774531,139,66,76.42857142857143,25.544678746167428,652.530612244898,80,60,20,0,2116016.120055644,12614031.559188843,97.98314819335937,4694912.997922802,12696096.658706665,12680192.947387695,401.7353057861328,4232032.219568889,5973754.920015402,12629937.887191772,12614031.553268433,15906.333923339844,6314968.943595886,6299062.609672546,0,0,0,0,1,0,0,0,0,0,0,0.75,76.42857142857143,501,268,0.0,0.0,0.0,0.0,12547970.77178955,15002.250671386719,4209677.934646606,5896100.25479294,0.0,0.0,0.0,0.0,0.0,0.0,66.0,90.33333333333333,0,4,3,264,271
192.168.69.52,224.0.0.251,5353,5353,17,2023-05-06 19:57:29,14232934.713363647,59.43960378077686,0.7728553683079733,0.7728553683079733,0.0,11,0,846,0,82.0,70.0,76.9090909090909,5.680181582477567,0.0,0.0,0.0,0.0,82,70,76.9090909090909,5.680181582477567,32.264462809917354,88,0,8,11,1423293.4696679688,5219292.19222107,0.9128936767578125,1752607.5219332192,14232934.713363647,5219292.163848877,0.95367431640625,1423293.4713363647,1752607.4960355456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.9090909090909,0,0,5219134.80758667,921548.1281280518,2687079.2508125305,1577415.62294806,5219292.163848877,921380.7582855225,2846424.961090088,1446524.1169079887,160.0,4.0,0.0,0.0,173.58881749378617,0.0,76.9090909090909,0.0,0,11,0,846,0
192.168.68.72,224.0.0.251,5353,5353,17,2023-05-06 19:57:32,1024285.078048706,165.96941968915053,1.9525814081076533,1.9525814081076533,0.0,2,0,170,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,2,0,170,0
192.168.69.52,224.0.0.252,56696,5355,17,2023-05-06 19:57:34,0.0,0,0,0,0,1,0,64,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,1,0,64,0
192.168.69.52,224.0.0.252,56473,5355,17,2023-05-06 19:57:34,409701.3473510742,312.4226972344234,4.881604644287866,4.881604644287866,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0
192.168.69.52,192.168.71.255,137,137,17,2023-05-06 19:57:35,10442155.838012695,61.67308839192379,0.6703596564339542,0.6703596564339542,0.0,7,0,644,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,56,0,8,7,1740359.3140970867,7476895.598873901,269.92811889648436,2649728.433616917,10442155.838012695,7476895.570755005,269.88983154296875,1740359.3063354492,2649728.4304771572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,7475843.191146851,1430519.5808410645,4453181.3859939575,3022661.805152893,7476625.680923462,1430789.4706726074,3479597.4095662436,2826624.101664208,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,7,0,644,0
192.168.68.116,224.0.0.252,55078,5355,17,2023-05-06 19:57:39,409399.27101135254,366.3904911932306,4.885206549243075,4.885206549243075,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.68.116,224.0.0.252,58326,5355,17,2023-05-06 19:57:39,409212.1124267578,366.5580647416626,4.887440863222168,4.887440863222168,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.70.22,224.0.0.251,5353,5353,17,2023-05-06 19:57:39,0.0,0,0,0,0,1,0,386,0,386.0,386.0,386.0,0.0,0.0,0.0,0.0,0.0,386,386,386.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,386.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0,1,0,386,0
192.168.68.116,224.0.0.252,60151,5355,17,2023-05-06 19:57:41,409227.1327972412,366.5446105068506,4.887261473424674,4.887261473424674,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.68.116,224.0.0.252,52568,5355,17,2023-05-06 19:57:41,409243.8220977783,366.52966251537293,4.8870621668716385,4.8870621668716385,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.69.52,224.0.0.252,58737,5355,17,2023-05-06 19:57:43,409568.78662109375,312.52381573309987,4.883184620829685,4.883184620829685,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0
192.168.69.52,224.0.0.252,61657,5355,17,2023-05-06 19:57:43,408042.66929626465,313.69268371064385,4.90144818297881,4.90144818297881,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0
192.168.69.215,224.0.0.252,63679,5355,17,2023-05-06 19:57:46,0.0,0,0,0,0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,1,0,73,0
192.168.69.215,224.0.0.252,59509,5355,17,2023-05-06 19:57:48,0.0,0,0,0,0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71,71,71.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,1,0,71,0
192.168.70.22,8.8.8.8,38788,443,6,2023-05-06 19:57:51,3336653.232574463,1827.8794872831877,11.988060254357682,6.293731633537783,5.694328620819899,21,19,2295,3804,294.0,66.0,109.28571428571429,76.98060538500707,565.0,66.0,200.21052631578948,191.6187494801972,565,66,152.475,150.3786865716016,22613.749374999996,420,380,20,7,85519.83075647599,2481840.576235962,-181.88766479492188,407944.0326754751,3321587.085723877,2495532.512664795,10.967254638671875,166079.35428619385,561694.0975274809,3322961.3304138184,2492901.563644409,0.95367431640625,184608.96280076768,588545.0460346406,0,0,0,0,1,0,0,0,0,0,0,0.9047619047619048,152.475,501,458,2481562.852859497,9673.833847045898,821331.9182395935,1009312.2416370835,2468148.708343506,10505.437850952148,471484.83140128,856356.3561092906,453.0,4.0,1275.0,6.5,568.1148297661574,1890996.3224893918,109.28571428571429,200.21052631578948,0,21,19,2295,3804
192.168.69.113,224.0.0.251,5353,5353,17,2023-05-06 19:57:53,921422.4815368652,184.49734340804497,2.170556981271117,2.170556981271117,0.0,2,0,170,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,2,0,170,0
192.168.70.22,52.1.119.85,37594,443,6,2023-05-06 19:57:53,1066080.093383789,10694.318438882658,27.202458970932117,15.008253225341857,12.194205745590258,16,13,3120,8281,942.0,66.0,195.0,254.31206223850256,5025.0,66.0,637.0,1342.3720681058471,5025,66,393.13793103448273,944.3396059256739,891777.2913198572,320,260,20,5,38054.19344994681,280911.6897399902,-144.29091186523436,91037.2906150408,785168.4093475342,255399.9423980713,13.589859008789062,52344.560623168945,100917.66877075145,811827.8980255127,281051.8741607666,0.95367431640625,67652.3248354594,114097.42634010052,0,0,0,0,1,0,0,0,0,0,0,0.8125,393.13793103448273,64240,186,253677.3681640625,14301.061630249023,192999.9589920044,103174.17321499772,280876.87492370605,13882.39860534668,210582.3040008545,98971.90772939226,0.0,0.0,5419.0,4.0,0.0,2500982.9859154928,195.0,637.0,0,16,13,3120,8281
192.168.70.22,52.1.119.85,37596,443,6,2023-05-06 19:57:54,772735.595703125,9798.95327988626,24.587970459302554,12.941037083843451,11.646933375459104,10,9,1311,6261,583.0,66.0,131.1,155.19307329903612,5025.0,66.0,695.6666666666666,1534.0331011929159,5025,66,398.5263157894737,1098.56285872527,1206840.3545706375,200,180,20,2,42900.80382453071,258706.5528503418,-166.20194091796876,95657.40805493126,772735.595703125,258810.75859069824,13.3514404296875,85859.51063368056,120952.47781980332,516420.841217041,259418.48754882812,0.95367431640625,64552.60515213013,111807.8314236178,0,0,0,0,1,0,0,0,0,0,0,0.9,398.5263157894737,64240,110,257387.63809204102,255600.6908416748,256494.1644668579,893.4736251831055,258133.1729888916,254177.33192443848,256161.5308125814,1614.9897595263456,0.0,0.0,5419.0,4.0,0.0,1420558336.0,131.1,695.6666666666666,0,10,9,1311,6261
192.168.70.22,13.67.9.5,42582,443,6,2023-05-06 19:57:55,43026.20887756348,3067.8975313772753,46.483295929958715,23.241647964979357,23.241647964979357,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.70.22,8.8.8.8,56210,53,17,2023-05-06 19:57:55,31332.25440979004,12128.07718940472,127.66397041478652,63.83198520739326,63.83198520739326,2,2,140,240,70.0,70.0,70.0,0.0,154.0,86.0,120.0,34.0,154,70,95.0,34.68429039204925,1203.0,16,16,8,2,10444.062067667643,19165.249877929688,46.96392822265625,7894.458857844021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,12073.040008544922,7045.269012451172,9559.154510498047,2513.885498046875,0.0,0.0,0.0,0.0,0.0,0.0,70.0,120.0,0,2,2,140,240
